feedback_id,customer_id,date,feedback_text,source
F001908,C0743,2026-03-09,We are having too many problems.,Support
F001909,C0743,2026-03-19,The product has been difficult to use recently.,Support
F001910,C0743,2026-02-06,The product is easy to use.,Review
F001911,C0743,2026-03-26,We are having too many problems.,Survey
F001912,C0744,2026-04-03,The experience has become frustrating.,Support
F001913,C0744,2026-04-26,The product has improved our workflow.,In-app
F001914,C0745,2026-03-17,The integration keeps causing problems.,Interview
F001915,C0745,2026-02-25,Our team has had a good experience.,In-app
F001916,C0746,2026-04-11,The experience has become frustrating.,Support
F001917,C0746,2026-04-11,We need a more reliable integration.,Interview
F001918,C0747,2026-04-18,The integration setup is confusing.,Survey
F001919,C0747,2026-04-25,The experience has become frustrating.,Support
F001920,C0748,2026-04-23,We are considering other options.,Interview
F001921,C0748,2026-03-19,The product has improved our workflow.,Survey
F001922,C0748,2026-03-19,The experience has become frustrating.,Support
F001923,C0748,2026-03-19,Our team has had a good experience.,Survey
F001924,C0749,2026-03-25,The dashboard is very useful.,In-app
F001925,C0749,2026-04-05,The product is easy to use.,Survey
F001926,C0749,2026-04-19,The integration setup is confusing.,Survey
F001927,C0749,2026-04-09,The experience has become frustrating.,Interview
F001928,C0750,2026-03-19,The dashboard is very useful.,Review
F001929,C0750,2026-02-11,The product has improved our workflow.,Review
F001930,C0751,2026-04-11,Our integration is not working properly.,Interview
F001931,C0751,2026-03-01,Our team has had a good experience.,In-app
F001932,C0751,2026-04-05,We need a more reliable integration.,Interview
F001933,C0752,2026-02-26,We are having too many problems.,Survey
F001934,C0753,2026-02-26,The product is easy to use.,In-app
F001935,C0753,2026-02-26,The dashboard is very useful.,Survey
F001936,C0754,2026-03-28,The product is easy to use.,In-app
F001937,C0754,2026-03-28,The product is easy to use.,Review
F001938,C0754,2026-04-26,The product has improved our workflow.,In-app
F001939,C0755,2026-01-28,The product has improved our workflow.,In-app
F001940,C0755,2026-04-22,We are considering other options.,Survey
F001941,C0756,2026-03-07,The product is easy to use.,Review
F001942,C0756,2026-03-07,The dashboard is very useful.,Survey
F001943,C0756,2026-03-07,The experience has become frustrating.,Survey
F001944,C0756,2026-03-07,We are having too many problems.,Survey
F001945,C0757,2026-03-02,The product has been difficult to use recently.,Support
F001946,C0758,2026-04-12,Our team has had a good experience.,Survey
F001947,C0759,2026-04-26,The experience has become frustrating.,Support
F001948,C0760,2026-04-12,The dashboard is very useful.,Survey
F001949,C0760,2026-04-13,Our team has had a good experience.,In-app
F001950,C0760,2026-04-12,The dashboard is very useful.,Review
F001951,C0760,2026-04-12,We are having too many problems.,Interview
F001952,C0761,2026-04-09,The dashboard is very useful.,In-app
F001953,C0762,2026-01-28,The product is easy to use.,Survey
F001954,C0763,2026-03-26,We need a more reliable integration.,Interview
F001955,C0764,2026-01-25,The dashboard is very useful.,Review
F001956,C0764,2026-04-20,We are having too many problems.,Support
F001957,C0764,2026-04-24,The integration setup is confusing.,Survey
F001958,C0764,2026-01-11,The product is easy to use.,Review
F001959,C0765,2026-03-09,Our team has had a good experience.,In-app
F001960,C0766,2026-03-23,The product has improved our workflow.,Survey
F001961,C0766,2026-04-13,The integration keeps causing problems.,Survey
F001962,C0766,2026-03-07,The product has been difficult to use recently.,Survey
F001963,C0767,2026-03-26,The product has improved our workflow.,Review
F001964,C0768,2026-03-23,The experience has become frustrating.,Survey
F001965,C0768,2026-04-14,The experience has become frustrating.,Survey
F001966,C0768,2026-03-23,The experience has become frustrating.,Survey
F001967,C0769,2026-03-21,Our team has had a good experience.,Survey
F001968,C0770,2026-04-07,We are considering other options.,Survey
F001969,C0771,2026-04-22,The dashboard is very useful.,In-app
F001970,C0772,2026-04-15,The experience has become frustrating.,Support
F001971,C0772,2026-04-15,The integration keeps causing problems.,Interview
F001972,C0772,2026-04-15,We are considering other options.,Support
F001973,C0772,2026-04-15,The product is easy to use.,Survey
F001974,C0773,2026-04-07,We are having too many problems.,Interview
F001975,C0774,2026-01-31,The product has improved our workflow.,Survey
F001976,C0775,2026-03-28,The dashboard is very useful.,Survey
F001977,C0775,2026-04-16,The product has improved our workflow.,In-app
F001978,C0775,2026-03-28,The dashboard is very useful.,Review
F001979,C0775,2026-03-28,The product has been difficult to use recently.,Survey
F001980,C0776,2026-02-09,The product has been difficult to use recently.,Interview
F001981,C0776,2026-04-06,The product is easy to use.,Review
F001982,C0777,2026-04-13,Our team has had a good experience.,Survey
F001983,C0778,2026-04-19,The product has improved our workflow.,Survey
F001984,C0778,2026-04-14,The product is easy to use.,Survey
F001985,C0778,2026-04-14,The product has improved our workflow.,Review
F001986,C0778,2026-04-14,We are considering other options.,Interview
F001987,C0779,2026-03-18,The integration setup is confusing.,Survey
F001988,C0779,2026-01-28,The product is easy to use.,Review
F001989,C0780,2026-03-22,We need a more reliable integration.,Survey
F001990,C0780,2026-02-23,The product is easy to use.,Review
F001991,C0781,2026-03-11,The product is easy to use.,In-app
F001992,C0781,2026-01-10,The product has improved our workflow.,Survey
F001993,C0782,2026-01-19,Our team has had a good experience.,Survey
F001994,C0783,2026-03-11,The dashboard is very useful.,Survey
F001995,C0783,2026-02-21,We are having too many problems.,Interview
F001996,C0784,2026-03-02,Our team has had a good experience.,In-app
F001997,C0784,2026-04-27,The dashboard is very useful.,Review
F001998,C0784,2026-04-08,Our integration is not working properly.,Support
F001999,C0784,2026-03-02,The dashboard is very useful.,In-app
F002000,C0785,2026-03-20,The product is easy to use.,Survey
F002001,C0786,2026-04-19,The product has been difficult to use recently.,Support
F002002,C0787,2026-04-09,Our team has had a good experience.,Survey
F002003,C0787,2026-04-09,The integration keeps causing problems.,Interview
F002004,C0787,2026-04-09,The integration keeps causing problems.,Interview
F002005,C0788,2026-03-13,The product has improved our workflow.,In-app
F002006,C0788,2026-01-11,The product is easy to use.,Survey
F002007,C0788,2026-04-27,The product is easy to use.,In-app
F002008,C0788,2026-04-25,We need a more reliable integration.,Support
F002009,C0789,2026-02-28,The product has been difficult to use recently.,Interview
F002010,C0789,2026-02-28,We are having too many problems.,Survey
F002011,C0789,2026-03-16,The product has been difficult to use recently.,Interview
F002012,C0789,2026-02-28,The product has been difficult to use recently.,Survey
F002013,C0790,2026-02-23,The dashboard is very useful.,Survey
F002014,C0790,2026-02-23,The product has been difficult to use recently.,Survey
F002015,C0791,2026-04-24,We are having too many problems.,Support
F002016,C0792,2026-04-03,The integration setup is confusing.,Support
F002017,C0792,2026-03-22,We are considering other options.,Survey
F002018,C0792,2026-03-22,We are considering other options.,Support
F002019,C0792,2026-04-18,Our team has had a good experience.,In-app
F002020,C0793,2026-03-15,The dashboard is very useful.,In-app
F002021,C0793,2026-03-16,The dashboard is very useful.,In-app
F002022,C0793,2026-03-15,Our team has had a good experience.,In-app
F002023,C0793,2026-03-23,The integration setup is confusing.,Support
F002024,C0794,2026-01-25,The product has been difficult to use recently.,Survey
F002025,C0795,2026-04-02,We are considering other options.,Survey
F002026,C0796,2026-03-31,The dashboard is very useful.,In-app
F002027,C0796,2026-03-31,We are having too many problems.,Interview
F002028,C0797,2026-02-19,We are considering other options.,Survey
F002029,C0797,2026-03-18,We need a more reliable integration.,Survey
F002030,C0797,2026-03-19,The product has been difficult to use recently.,Interview
F002031,C0797,2026-02-19,The product is easy to use.,Survey
F002032,C0798,2026-03-15,The integration keeps causing problems.,Survey
F002033,C0798,2026-03-05,The experience has become frustrating.,Interview
F002034,C0798,2026-03-05,Our team has had a good experience.,In-app
F002035,C0799,2026-02-21,We are having too many problems.,Support
F002036,C0799,2026-04-13,The product is easy to use.,In-app
F002037,C0799,2026-04-15,The product has improved our workflow.,Review
F002038,C0799,2026-04-07,Our integration is not working properly.,Interview
F002039,C0800,2026-02-02,The product has been difficult to use recently.,Interview
F002040,C0800,2026-02-21,We are having too many problems.,Survey
F002041,C0801,2026-02-26,The product is easy to use.,In-app
F002042,C0801,2026-04-17,We need a more reliable integration.,Survey
F002043,C0802,2026-03-25,Our team has had a good experience.,Survey
F002044,C0802,2026-04-28,The product is easy to use.,In-app
F002045,C0802,2026-03-25,We are considering other options.,Survey
F002046,C0802,2026-04-08,Our integration is not working properly.,Interview
F002047,C0803,2026-03-30,Our integration is not working properly.,Survey
F002048,C0804,2026-04-22,We need a more reliable integration.,Survey
F002049,C0805,2026-04-25,The product has been difficult to use recently.,Survey
F002050,C0806,2026-04-07,The dashboard is very useful.,In-app
F002051,C0806,2026-04-07,We need a more reliable integration.,Support
F002052,C0807,2026-04-21,We are having too many problems.,Interview
F002053,C0807,2026-04-21,The integration keeps causing problems.,Support
F002054,C0807,2026-04-21,The integration setup is confusing.,Interview
F002055,C0807,2026-04-21,The integration keeps causing problems.,Interview
F002056,C0808,2026-04-09,The dashboard is very useful.,In-app
F002057,C0809,2026-04-24,We are having too many problems.,Support
F002058,C0809,2026-04-24,The integration setup is confusing.,Support
F002059,C0810,2026-02-28,The product is easy to use.,Review
F002060,C0810,2026-03-28,The product is easy to use.,In-app
F002061,C0810,2026-01-14,The dashboard is very useful.,Survey
F002062,C0810,2026-01-14,The dashboard is very useful.,Review
F002063,C0811,2026-04-28,Our team has had a good experience.,Survey
F002064,C0811,2026-04-10,The product is easy to use.,Survey
F002065,C0812,2026-02-24,The product is easy to use.,In-app
F002066,C0812,2026-03-21,The dashboard is very useful.,In-app
F002067,C0812,2026-03-01,The dashboard is very useful.,In-app
F002068,C0813,2026-04-15,The experience has become frustrating.,Interview
F002069,C0813,2026-01-29,We are having too many problems.,Interview
F002070,C0814,2026-03-10,We need a more reliable integration.,Support
F002071,C0814,2026-01-23,The dashboard is very useful.,Review
F002072,C0815,2026-04-13,The dashboard is very useful.,In-app
F002073,C0816,2026-03-31,The product has improved our workflow.,Survey
F002074,C0816,2026-03-31,We are considering other options.,Interview
F002075,C0816,2026-03-31,The product has improved our workflow.,In-app
F002076,C0817,2026-03-21,The integration keeps causing problems.,Interview
F002077,C0817,2026-04-16,The integration setup is confusing.,Interview
F002078,C0818,2026-04-25,The dashboard is very useful.,Survey
F002079,C0818,2026-03-01,We are considering other options.,Support
F002080,C0818,2026-03-03,The product has improved our workflow.,In-app
F002081,C0818,2026-03-03,The product has improved our workflow.,In-app
F002082,C0819,2026-01-26,We are having too many problems.,Support
F002083,C0819,2026-04-02,We are having too many problems.,Interview
F002084,C0819,2026-03-14,Our integration is not working properly.,Survey
F002085,C0820,2026-03-13,The dashboard is very useful.,Review
F002086,C0821,2026-03-20,Our integration is not working properly.,Interview
F002087,C0821,2026-02-01,The experience has become frustrating.,Survey
F002088,C0821,2026-02-01,The product has been difficult to use recently.,Support
F002089,C0821,2026-04-04,Our team has had a good experience.,Survey
F002090,C0822,2026-04-28,The product has improved our workflow.,Survey
F002091,C0822,2026-04-28,The product is easy to use.,Survey
F002092,C0823,2026-04-19,The integration keeps causing problems.,Interview
F002093,C0823,2026-04-19,The dashboard is very useful.,Survey
F002094,C0824,2026-03-19,The integration keeps causing problems.,Survey
F002095,C0824,2026-01-28,We are considering other options.,Survey
F002096,C0824,2026-04-11,The product has improved our workflow.,Review
F002097,C0825,2026-02-28,We are having too many problems.,Interview
F002098,C0826,2026-02-18,The product has been difficult to use recently.,Support
F002099,C0826,2026-03-05,The integration keeps causing problems.,Interview
F002100,C0827,2026-04-13,Our team has had a good experience.,Review
F002101,C0827,2026-04-13,Our team has had a good experience.,Review
F002102,C0827,2026-04-13,The product has been difficult to use recently.,Interview
F002103,C0827,2026-04-13,Our team has had a good experience.,In-app
F002104,C0828,2026-03-01,The dashboard is very useful.,In-app
F002105,C0828,2026-03-16,The product is easy to use.,Survey
F002106,C0828,2026-03-01,Our team has had a good experience.,Survey
F002107,C0829,2026-03-27,The product has improved our workflow.,Survey
F002108,C0829,2026-03-27,The product has been difficult to use recently.,Survey
F002109,C0829,2026-03-27,The product has been difficult to use recently.,Support
F002110,C0830,2026-04-20,The product has improved our workflow.,Review
F002111,C0831,2026-03-25,The experience has become frustrating.,Survey
F002112,C0832,2026-03-18,The experience has become frustrating.,Survey
F002113,C0832,2026-03-22,The integration keeps causing problems.,Interview
F002114,C0832,2026-04-17,We are having too many problems.,Support
F002115,C0832,2026-03-18,The product has improved our workflow.,Survey
F002116,C0833,2026-02-18,We are having too many problems.,Support
F002117,C0834,2026-04-09,The product has improved our workflow.,Review
F002118,C0835,2026-04-25,The product is easy to use.,Review
F002119,C0835,2026-04-25,The product has improved our workflow.,Review
F002120,C0835,2026-04-25,Our team has had a good experience.,In-app
F002121,C0836,2026-04-19,We need a more reliable integration.,Support
F002122,C0837,2026-03-20,The integration keeps causing problems.,Survey
F002123,C0838,2026-04-15,The dashboard is very useful.,In-app
F002124,C0838,2026-04-15,The experience has become frustrating.,Survey
F002125,C0839,2026-04-03,The product has improved our workflow.,In-app
F002126,C0839,2026-04-23,We need a more reliable integration.,Support
F002127,C0839,2026-04-03,The product has improved our workflow.,In-app
F002128,C0839,2026-04-21,Our team has had a good experience.,Review
F002129,C0840,2026-04-25,The integration keeps causing problems.,Interview
F002130,C0840,2026-04-25,The dashboard is very useful.,In-app
F002131,C0841,2026-03-06,We are considering other options.,Interview
F002132,C0841,2026-03-06,Our team has had a good experience.,Review
F002133,C0841,2026-04-16,Our team has had a good experience.,In-app
F002134,C0841,2026-03-06,The experience has become frustrating.,Interview
F002135,C0842,2026-03-15,We need a more reliable integration.,Support
F002136,C0842,2026-04-15,Our team has had a good experience.,In-app
F002137,C0842,2026-03-05,The integration keeps causing problems.,Support
F002138,C0842,2026-02-24,The dashboard is very useful.,Review
F002139,C0843,2026-04-17,Our team has had a good experience.,Review
F002140,C0843,2026-04-17,The product is easy to use.,In-app
F002141,C0844,2026-04-27,The product has improved our workflow.,Review
F002142,C0844,2026-04-27,The product is easy to use.,Survey
F002143,C0845,2026-03-12,The product is easy to use.,Review
F002144,C0845,2026-04-28,The product is easy to use.,In-app
F002145,C0845,2026-03-16,The dashboard is very useful.,Review
F002146,C0845,2026-03-12,The product has been difficult to use recently.,Interview
F002147,C0846,2026-02-27,The product has improved our workflow.,Survey
F002148,C0846,2026-03-13,We are considering other options.,Survey
F002149,C0846,2026-04-05,We are having too many problems.,Interview
F002150,C0846,2026-02-27,We are considering other options.,Interview
F002151,C0847,2026-04-25,The product has improved our workflow.,In-app
F002152,C0847,2026-04-25,Our integration is not working properly.,Survey
F002153,C0847,2026-04-26,The experience has become frustrating.,Support
F002154,C0847,2026-04-25,We are having too many problems.,Survey
F002155,C0848,2026-02-05,The dashboard is very useful.,In-app
F002156,C0848,2026-01-21,The product has improved our workflow.,In-app
F002157,C0848,2026-03-05,The product is easy to use.,In-app
F002158,C0848,2026-02-25,The dashboard is very useful.,Survey
F002159,C0849,2026-04-06,The product is easy to use.,Review
F002160,C0849,2026-04-07,Our team has had a good experience.,Survey
F002161,C0850,2026-04-21,The dashboard is very useful.,In-app
F002162,C0850,2026-04-21,The product has improved our workflow.,In-app
F002163,C0850,2026-04-21,The integration setup is confusing.,Survey
F002164,C0850,2026-04-21,The integration keeps causing problems.,Interview
F002165,C0851,2026-03-22,The dashboard is very useful.,In-app
F002166,C0851,2026-04-28,We are having too many problems.,Support
F002167,C0851,2026-03-09,We need a more reliable integration.,Support
F002168,C0852,2026-04-19,The dashboard is very useful.,Review
F002169,C0852,2026-02-27,The product has improved our workflow.,Review
F002170,C0852,2026-04-07,The product is easy to use.,Survey
F002171,C0853,2026-03-13,The product has improved our workflow.,Survey
F002172,C0853,2026-04-18,We are considering other options.,Support
F002173,C0853,2026-02-03,We are having too many problems.,Survey
F002174,C0854,2026-04-07,The dashboard is very useful.,Review
F002175,C0855,2026-02-01,The product has improved our workflow.,Survey
F002176,C0855,2026-04-20,We need a more reliable integration.,Support
F002177,C0855,2026-02-01,The product is easy to use.,Review
F002178,C0856,2026-04-18,The experience has become frustrating.,Support
F002179,C0856,2026-04-18,We are having too many problems.,Support
F002180,C0856,2026-04-18,The product has improved our workflow.,Survey
F002181,C0857,2026-04-27,Our integration is not working properly.,Survey
F002182,C0857,2026-03-23,The dashboard is very useful.,Review
F002183,C0857,2026-03-23,Our team has had a good experience.,In-app
F002184,C0858,2026-04-20,The experience has become frustrating.,Survey
F002185,C0859,2026-04-09,We are having too many problems.,Interview
F002186,C0859,2026-04-09,We need a more reliable integration.,Survey
F002187,C0859,2026-04-09,The dashboard is very useful.,In-app
F002188,C0859,2026-04-09,The dashboard is very useful.,In-app
F002189,C0860,2026-04-12,The product is easy to use.,In-app
F002190,C0860,2026-04-10,Our team has had a good experience.,In-app
F002191,C0861,2026-04-14,The integration setup is confusing.,Support
F002192,C0861,2026-03-08,The product is easy to use.,Survey
F002193,C0861,2026-03-08,The dashboard is very useful.,Survey
F002194,C0861,2026-03-08,The experience has become frustrating.,Interview
F002195,C0862,2026-03-04,The product is easy to use.,Review
F002196,C0862,2026-03-04,The dashboard is very useful.,In-app
F002197,C0862,2026-03-04,Our team has had a good experience.,In-app
F002198,C0863,2026-03-22,The dashboard is very useful.,In-app
F002199,C0863,2026-03-22,We are considering other options.,Support
F002200,C0863,2026-03-28,We are considering other options.,Support
F002201,C0864,2026-02-02,The dashboard is very useful.,In-app
F002202,C0864,2026-04-11,The experience has become frustrating.,Survey
F002203,C0864,2026-04-13,Our integration is not working properly.,Support
F002204,C0865,2026-02-05,The dashboard is very useful.,Review
F002205,C0866,2026-03-12,The integration keeps causing problems.,Survey
F002206,C0866,2026-02-26,The product is easy to use.,Survey
F002207,C0867,2026-03-02,The product has improved our workflow.,Review
F002208,C0867,2026-04-12,We are considering other options.,Interview
F002209,C0868,2026-04-02,We are having too many problems.,Support
F002210,C0869,2026-02-06,Our team has had a good experience.,In-app
F002211,C0870,2026-03-25,The integration keeps causing problems.,Interview
F002212,C0871,2026-02-16,Our team has had a good experience.,In-app
F002213,C0871,2026-03-03,We are considering other options.,Interview
F002214,C0872,2026-03-01,Our team has had a good experience.,Review
F002215,C0872,2026-03-14,The product has improved our workflow.,Survey
F002216,C0872,2026-02-12,We are having too many problems.,Interview
F002217,C0873,2026-02-21,The product has improved our workflow.,In-app
F002218,C0873,2026-02-10,We are having too many problems.,Survey
F002219,C0873,2026-02-10,The product has improved our workflow.,In-app
F002220,C0873,2026-03-10,We need a more reliable integration.,Survey
F002221,C0874,2026-04-25,The product has improved our workflow.,In-app
F002222,C0875,2026-03-11,The product has been difficult to use recently.,Survey
F002223,C0875,2026-03-11,The product is easy to use.,Survey
F002224,C0876,2026-03-14,We need a more reliable integration.,Survey
F002225,C0876,2026-03-26,We need a more reliable integration.,Survey
F002226,C0876,2026-01-17,The product has been difficult to use recently.,Survey
F002227,C0877,2026-01-20,The product has been difficult to use recently.,Interview
F002228,C0878,2026-04-17,The dashboard is very useful.,In-app
F002229,C0878,2026-01-27,The product is easy to use.,Review
F002230,C0878,2026-02-21,We are considering other options.,Interview
F002231,C0878,2026-02-19,The product has been difficult to use recently.,Support
F002232,C0879,2026-04-28,The integration setup is confusing.,Interview
F002233,C0879,2026-03-16,The dashboard is very useful.,Review
F002234,C0880,2026-02-24,The dashboard is very useful.,In-app
F002235,C0880,2026-04-20,The product has improved our workflow.,Survey
F002236,C0880,2026-03-02,Our team has had a good experience.,Survey
F002237,C0880,2026-02-19,The dashboard is very useful.,Survey
F002238,C0881,2026-03-30,We are considering other options.,Interview
F002239,C0881,2026-03-30,The product is easy to use.,In-app
F002240,C0882,2026-03-13,We need a more reliable integration.,Survey
F002241,C0882,2026-01-20,The dashboard is very useful.,Review
F002242,C0883,2026-04-01,We need a more reliable integration.,Interview
F002243,C0883,2026-04-01,We are having too many problems.,Interview
F002244,C0883,2026-04-01,The product is easy to use.,Review
F002245,C0884,2026-01-28,The experience has become frustrating.,Survey
F002246,C0884,2026-04-02,The product has improved our workflow.,In-app
F002247,C0884,2026-02-08,Our team has had a good experience.,In-app
F002248,C0885,2026-02-28,The dashboard is very useful.,Survey
F002249,C0886,2026-02-23,The product has been difficult to use recently.,Interview
F002250,C0886,2026-04-18,Our integration is not working properly.,Interview
F002251,C0887,2026-03-02,The experience has become frustrating.,Survey
F002252,C0887,2026-02-22,The product has improved our workflow.,In-app
F002253,C0887,2026-03-08,The product has improved our workflow.,Survey
F002254,C0887,2026-04-20,Our integration is not working properly.,Interview
F002255,C0888,2026-04-22,We need a more reliable integration.,Survey
F002256,C0888,2026-02-12,The product is easy to use.,In-app
F002257,C0888,2026-02-12,We are having too many problems.,Interview
F002258,C0888,2026-04-14,Our integration is not working properly.,Support
F002259,C0889,2026-03-11,The product is easy to use.,Review
F002260,C0890,2026-03-10,The product has been difficult to use recently.,Survey
F002261,C0890,2026-03-01,Our team has had a good experience.,Survey
F002262,C0891,2026-03-03,Our team has had a good experience.,Survey
F002263,C0891,2026-02-23,The dashboard is very useful.,Review
F002264,C0892,2026-02-26,The dashboard is very useful.,In-app
F002265,C0893,2026-01-27,We are considering other options.,Interview
F002266,C0893,2026-03-26,Our integration is not working properly.,Support
F002267,C0893,2026-04-04,We need a more reliable integration.,Support
F002268,C0894,2026-04-17,The product has improved our workflow.,In-app
F002269,C0894,2026-04-17,We are considering other options.,Survey
F002270,C0894,2026-04-27,The product has improved our workflow.,In-app
F002271,C0894,2026-04-17,We are having too many problems.,Survey
F002272,C0895,2026-02-23,The product is easy to use.,In-app
F002273,C0895,2026-02-23,Our team has had a good experience.,Review
F002274,C0895,2026-02-23,The dashboard is very useful.,In-app
F002275,C0896,2026-03-20,Our integration is not working properly.,Survey
F002276,C0897,2026-04-26,The product has been difficult to use recently.,Support
F002277,C0898,2026-04-09,The integration setup is confusing.,Interview
F002278,C0899,2026-04-09,The integration keeps causing problems.,Interview
F002279,C0899,2026-04-15,The integration setup is confusing.,Survey
F002280,C0900,2026-03-31,The experience has become frustrating.,Survey
F002281,C0900,2026-03-31,The product has improved our workflow.,In-app
F002282,C0901,2026-04-12,Our integration is not working properly.,Interview
F002283,C0901,2026-02-28,The product is easy to use.,In-app
F002284,C0902,2026-04-20,The product has improved our workflow.,Survey
F002285,C0903,2026-04-23,The product is easy to use.,In-app
F002286,C0904,2026-04-08,The product is easy to use.,In-app
F002287,C0904,2026-04-08,The product has improved our workflow.,In-app
F002288,C0904,2026-04-17,The dashboard is very useful.,Survey
F002289,C0904,2026-04-08,The product has improved our workflow.,Review
F002290,C0905,2026-03-15,We are having too many problems.,Support
F002291,C0905,2026-03-15,The product has improved our workflow.,Review
F002292,C0906,2026-04-03,The product is easy to use.,Survey
F002293,C0906,2026-04-27,The product is easy to use.,Review
F002294,C0906,2026-02-18,The product is easy to use.,In-app
F002295,C0906,2026-02-24,We are considering other options.,Support
F002296,C0907,2026-04-14,We are considering other options.,Survey
F002297,C0907,2026-03-07,Our team has had a good experience.,Review
F002298,C0907,2026-03-03,The product has improved our workflow.,Review
F002299,C0908,2026-01-15,The product has been difficult to use recently.,Interview
F002300,C0908,2026-01-15,The product has been difficult to use recently.,Interview
F002301,C0908,2026-03-11,The integration keeps causing problems.,Support
F002302,C0908,2026-02-20,The product has been difficult to use recently.,Support
F002303,C0909,2026-04-02,The integration setup is confusing.,Interview
F002304,C0909,2026-02-15,Our team has had a good experience.,Review
F002305,C0909,2026-02-15,We are having too many problems.,Interview
F002306,C0909,2026-02-15,We are considering other options.,Survey
F002307,C0910,2026-02-18,The dashboard is very useful.,Review
F002308,C0910,2026-02-08,The product is easy to use.,Survey
F002309,C0911,2026-04-07,We need a more reliable integration.,Support
F002310,C0912,2026-02-19,The product is easy to use.,In-app
F002311,C0912,2026-02-19,The product is easy to use.,Survey
F002312,C0912,2026-03-25,The product has improved our workflow.,Review
F002313,C0913,2026-04-20,The product is easy to use.,Review
F002314,C0914,2026-04-25,We are having too many problems.,Survey
F002315,C0914,2026-04-25,The product has improved our workflow.,Survey
F002316,C0914,2026-04-25,The product has improved our workflow.,Survey
F002317,C0914,2026-04-25,The product has been difficult to use recently.,Support
F002318,C0915,2026-04-17,The dashboard is very useful.,Review
F002319,C0915,2026-04-17,The experience has become frustrating.,Support
F002320,C0915,2026-04-17,The dashboard is very useful.,Survey
F002321,C0915,2026-04-17,The product has been difficult to use recently.,Support
F002322,C0916,2026-04-25,Our team has had a good experience.,In-app
F002323,C0916,2026-02-23,The dashboard is very useful.,Survey
F002324,C0916,2026-02-23,The product has been difficult to use recently.,Interview
F002325,C0917,2026-03-28,We are having too many problems.,Interview
F002326,C0917,2026-03-10,Our team has had a good experience.,In-app
F002327,C0917,2026-03-10,The dashboard is very useful.,Survey
F002328,C0917,2026-03-10,The product has been difficult to use recently.,Interview
F002329,C0918,2026-04-06,Our integration is not working properly.,Interview
F002330,C0918,2026-04-06,The product is easy to use.,Review
F002331,C0918,2026-04-25,Our team has had a good experience.,Survey
F002332,C0918,2026-04-16,The integration setup is confusing.,Survey
F002333,C0919,2026-04-05,The experience has become frustrating.,Survey
F002334,C0919,2026-04-05,The product is easy to use.,In-app
F002335,C0920,2026-03-11,The integration setup is confusing.,Interview
F002336,C0920,2026-03-11,The product has improved our workflow.,In-app
F002337,C0920,2026-03-23,We need a more reliable integration.,Survey
F002338,C0920,2026-03-11,Our team has had a good experience.,Review
F002339,C0921,2026-04-13,The dashboard is very useful.,Survey
F002340,C0921,2026-04-13,The integration setup is confusing.,Interview
F002341,C0921,2026-04-13,The product has improved our workflow.,Review
F002342,C0921,2026-04-13,The product has improved our workflow.,Review
F002343,C0922,2026-03-19,The product has been difficult to use recently.,Support
F002344,C0922,2026-04-07,The integration setup is confusing.,Support
F002345,C0922,2026-03-19,The dashboard is very useful.,Review
F002346,C0923,2026-04-25,The dashboard is very useful.,Review
F002347,C0923,2026-04-25,Our integration is not working properly.,Interview
F002348,C0923,2026-04-25,The product has improved our workflow.,In-app
F002349,C0924,2026-03-08,Our team has had a good experience.,Review
F002350,C0925,2026-03-04,The product has been difficult to use recently.,Interview
F002351,C0925,2026-04-09,The integration keeps causing problems.,Survey
F002352,C0925,2026-04-03,Our team has had a good experience.,Survey
F002353,C0925,2026-03-04,The dashboard is very useful.,In-app
F002354,C0926,2026-03-17,The dashboard is very useful.,Survey
F002355,C0926,2026-01-29,The product has improved our workflow.,Review
F002356,C0926,2026-02-15,The product is easy to use.,Survey
F002357,C0927,2026-04-07,The integration keeps causing problems.,Survey
F002358,C0927,2026-03-02,We are having too many problems.,Interview
F002359,C0927,2026-03-23,The dashboard is very useful.,Review
F002360,C0928,2026-03-22,The integration keeps causing problems.,Interview
F002361,C0929,2026-04-17,We are considering other options.,Support
F002362,C0929,2026-03-04,The experience has become frustrating.,Support
F002363,C0930,2026-03-24,The product is easy to use.,Review
F002364,C0930,2026-04-12,The product has been difficult to use recently.,Support
F002365,C0930,2026-04-12,The product is easy to use.,Review
F002366,C0931,2026-02-20,The experience has become frustrating.,Support
F002367,C0931,2026-02-27,The dashboard is very useful.,In-app
F002368,C0932,2026-02-13,The product is easy to use.,In-app
F002369,C0932,2026-04-05,We are considering other options.,Support
F002370,C0932,2026-03-22,We are considering other options.,Interview
F002371,C0933,2026-03-27,The experience has become frustrating.,Survey
F002372,C0933,2026-03-27,The product has improved our workflow.,Review
F002373,C0934,2026-03-28,The dashboard is very useful.,Survey
F002374,C0935,2026-04-13,Our team has had a good experience.,Review
F002375,C0935,2026-04-13,The product has improved our workflow.,In-app
F002376,C0936,2026-04-21,The product has been difficult to use recently.,Interview
F002377,C0937,2026-04-03,The product has improved our workflow.,Review
F002378,C0937,2026-04-03,The product has improved our workflow.,Review
F002379,C0937,2026-04-03,The product is easy to use.,In-app
F002380,C0938,2026-02-27,The experience has become frustrating.,Survey
F002381,C0938,2026-03-02,The product is easy to use.,Survey
F002382,C0938,2026-03-17,We need a more reliable integration.,Support
F002383,C0939,2026-04-18,The dashboard is very useful.,In-app
F002384,C0939,2026-04-18,We need a more reliable integration.,Interview
